file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity,original_cer,inference_cer,dcer
common_voice_zh-TW_26659271,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26659271.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_26659271_inference.wav,两湖盆地是长江流域的心脏要地,兩湖盆地是長江流域的心臟藥地,亮湖盆地是常常流域的新泛要地,两湖盆地是长江流域的心脏药地,亮湖盆地是常常流域的新泛要地,3.004033088684082,1.279360055923462,0.657929311484958,0.7468780279159546,0.07142857142857142,0.35714285714285715,0.2857142857142857
common_voice_zh-TW_26845552,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_26845552.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_26845552_inference.wav,选举公报的格式,选举公报的格式,宣誓空炮的得失,选举公报的格式,宣誓空炮的得失,3.455801010131836,1.2142757177352903,0.5807239698140882,0.6576754450798035,0.0,0.8571428571428571,0.8571428571428571
common_voice_zh-TW_35101245,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_35101245.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_35101245_inference.wav,照片会存入云端硬碟,照片会存入云端硬碟,好 表格是從努頓 端音的,照片会存入云端硬碟,好表格是从努顿端音的,3.1938343048095703,1.1398439407348633,0.5084270957666872,0.7415971755981445,0.0,1.0,1.0
common_voice_zh-TW_24477678,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_24477678.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_24477678_inference.wav,冲突升高,冲突升高,衝突甚高,冲突升高,冲突甚高,3.916173458099365,1.522729992866516,0.7331089824314743,0.6086595058441162,0.0,0.25,0.25
common_voice_zh-TW_27420342,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_27420342.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_27420342_inference.wav,经过造山运动,经过造山运动,你聽過我教小圓肚,经过造山运动,你听过我教小圆肚,1.3674765825271606,1.0925378799438477,0.4238859603674012,0.5007162094116211,0.0,1.1666666666666667,1.1666666666666667
common_voice_zh-TW_21339092,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_21339092.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_21339092_inference.wav,那如果把看到的转打字出来，就算可以了吗？,那如果把看到的转打字出来就算可以了吗?,那如果把看到的三大字出来就算可以了吗?,那如果把看到的转打字出来就算可以了吗?,那如果把看到的三大字出来就算可以了吗?,3.733381748199463,1.1765456199645996,0.5858959372764985,0.7277966737747192,0.1,0.2,0.1
common_voice_zh-TW_28066581,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_28066581.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_28066581_inference.wav,步骤的主要目的为何？,步骤的主要目的为何?,不受得主要目的为何,步骤的主要目的为何?,不受得主要目的为何,3.3346645832061768,1.243809700012207,0.6655338390561857,0.6348469853401184,0.1,0.4,0.30000000000000004
common_voice_zh-TW_19227247,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19227247.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_19227247_inference.wav,请到登记处进行登记,请到登记处进行登记,请到单点幅定情反击,请到登记处进行登记,请到单点幅定情反击,3.881227970123291,1.3184125423431396,0.636851976133712,0.7339890003204346,0.0,0.7777777777777778,0.7777777777777778
common_voice_zh-TW_19305960,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_19305960.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_19305960_inference.wav,也就是以此类推,也就是以此類推,你就是用三百八十五的按摩,也就是以此类推,你就是用三百八十五的按摩,1.4638328552246094,1.0745400190353394,0.2100444936088973,0.6473201513290405,0.0,1.4285714285714286,1.4285714285714286
common_voice_zh-TW_22720959,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22720959.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_22720959_inference.wav,我的演说就要结束了,我的演說就要結束了,我的眼神卻要結束了,我的演说就要结束了,我的眼神却要结束了,3.8457980155944815,1.141568303108215,0.4339569366994649,0.6681345701217651,0.0,0.3333333333333333,0.3333333333333333
common_voice_zh-TW_22766584,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_22766584.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_22766584_inference.wav,人生就是起起落落，并且祈祷机长不要出差错,"人生就是起起落落,并且祈祷积攒,不要出差错","人贊多夫之心多多,因此其道。 其道。 夫亦夫之好所。","人生就是起起落落,并且祈祷积攒,不要出差错","人赞多夫之心多多,因此其道其道夫亦夫之好所",3.5733370780944824,1.2202739715576172,0.3064343710213291,0.7434050440788269,0.2,1.0,0.8
common_voice_zh-TW_31158867,/mnt/Internal/ASR/common_voice/cv-corpus-22.0-2025-06-20/zh-TW/clips/common_voice_zh-TW_31158867.mp3,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/common_voice_zh-TW_31158867_inference.wav,施力点在中间,施力點在中間,是厉害的东天,施力点在中间,是厉害的东天,3.877440452575684,1.2243669033050537,0.6093511354126581,0.4950305819511413,0.0,1.0,1.0
