file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity
common_voice_zh-TW_17382475,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17382475_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17382475_inference_merged.wav,我总想著前面也许会有更好的,我总想着前面也许会有更好的,我总想着前面也许会有更好的,我总想着前面也许会有更好的,我总想着前面也许会有更好的,2.648608446121216,2.212270975112915,0.8392540345312691,0.9130141735076904
common_voice_zh-TW_17382798,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17382798_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17382798_inference_merged.wav,听到这消息,听到这消息,听到这消息,听到这消息,听到这消息,2.9407856464385986,2.1154603958129883,0.9180397781670473,0.7816328406333923
common_voice_zh-TW_17382870,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17382870_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17382870_inference_merged.wav,证明文件应经审查并妥善保存,證明文件應經審查並妥善保存,证明文件因精神查病妥善保存,证明文件应经审查并妥善保存,证明文件因精神查病妥善保存,2.9018115997314453,2.254099130630493,0.9292844486693578,0.8477832674980164
common_voice_zh-TW_17382928,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17382928_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17382928_inference_merged.wav,她开始想搬回乡下住,他開始想搬回鄉下住,他开始想搬回乡下住,他开始想搬回乡下住,他开始想搬回乡下住,2.5405571460723877,2.2245960235595703,0.9196082099579189,0.8085679411888123
common_voice_zh-TW_17383201,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17383201_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17383201_inference_merged.wav,经过接近一年的治疗,经过接近一年的治疗,经过接近一年的治疗,经过接近一年的治疗,经过接近一年的治疗,3.3766608238220215,2.018327236175537,0.9346461473063283,0.8394806981086731
common_voice_zh-TW_17388304,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17388304_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17388304_inference_merged.wav,你本来就是他的猎物,你本來就是他的獵物,你本來就是他的獵物,你本来就是他的猎物,你本来就是他的猎物,2.710155725479126,2.2584056854248047,0.8652708809544819,0.7952091693878174
common_voice_zh-TW_17388528,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17388528_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17388528_inference_merged.wav,来回一千两百日币,來回一千兩百日幣,來回一千兩百日幣,来回一千两百日币,来回一千两百日币,2.4203040599823,2.03652286529541,0.9085488377674481,0.8148646950721741
common_voice_zh-TW_17388792,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17388792_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17388792_inference_merged.wav,一路上他不再出声,一路上他不再出生,一路上他不再出生,一路上他不再出生,一路上他不再出生,3.0434951782226562,2.1311709880828857,0.7260942082057039,0.8763996362686157
common_voice_zh-TW_17389889,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17389889_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17389889_inference_merged.wav,咖啡好喝，点心也很好吃,"咖啡好喝,點心也很好吃","咖啡好喝,點心也很好吃","咖啡好喝,点心也很好吃","咖啡好喝,点心也很好吃",1.5780036449432373,1.7764517068862915,0.9115609195432655,0.8191829919815063
common_voice_zh-TW_17389904,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17389904_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17389904_inference_merged.wav,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,2.7795698642730713,2.0538933277130127,0.904431583795091,0.8663851022720337
common_voice_zh-TW_17397697,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17397697_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17397697_inference_merged.wav,我开始无法相信自己,我開始無法相信自己,我开始无法相信自己,我开始无法相信自己,我开始无法相信自己,2.3109285831451416,2.6049134731292725,0.8971591953191914,0.8095116019248962
common_voice_zh-TW_17397784,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17397784_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17397784_inference_merged.wav,苹果甜又便宜,苹果甜又便宜,苹果甜又便宜,苹果甜又便宜,苹果甜又便宜,1.461822509765625,1.854317307472229,0.8776176882496987,0.7360870242118835
common_voice_zh-TW_17397840,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17397840_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17397840_inference_merged.wav,到了山顶超冷,到了山頂超嫩,到了山顶超冷,到了山顶超嫩,到了山顶超冷,2.8629472255706787,1.9181053638458252,0.9300007889204824,0.7204208970069885
common_voice_zh-TW_17405054,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17405054_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/0.5s/merged/common_voice_zh-TW_17405054_inference_merged.wav,你曾说过害怕回到当初,李晨说过害怕回到当初,以前说过害怕回到当初,李晨说过害怕回到当初,以前说过害怕回到当初,2.7412450313568115,2.594979763031006,0.935541610019114,0.8937980532646179
