file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
1089-134686-0000,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0000_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0000_inference_merged.wav,HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE," He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered, flour-fattened sauce.", he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flourfattened sauce,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,0.07142857142857142,0.0,-0.07142857142857142,3.7098233699798584,2.6939117908477783,0.9502548022636983,0.827092170715332
1089-134686-0001,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0001_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0001_inference_merged.wav,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM," ""'Stuff it into you,' his belly counselled him."," Stuff it into you, his belly counseled him.",stuff it into you his belly counselled him,stuff it into you his belly counseled him,0.0,0.125,0.125,3.8761894702911377,2.0624868869781494,0.9361950178522782,0.759204626083374
1089-134686-0002,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0002_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0002_inference_merged.wav,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS, After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels., After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels.,after early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels,after early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels,0.0,0.0,0.0,3.9594106674194336,2.5858614444732666,0.9356808086213176,0.829093873500824
1089-134686-0004,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0004_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0004_inference_merged.wav,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND," Number 10. Fresh Nelly is waiting on you. Good night, husband."," 10. Fresh Nelly is waiting on you. Good night, husband.",number 10 fresh nelly is waiting on you good night husband,10 fresh nelly is waiting on you good night husband,0.09090909090909091,0.18181818181818182,0.09090909090909091,3.60532808303833,2.710590124130249,0.9535797163487618,0.8506739139556885
1089-134686-0005,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0005_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0005_inference_merged.wav,THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS, the music came nearer and he recalled the words the words of shelley's fragment upon the moon wandering companionless pale for weariness, the music came nearer and he recalled the words the words of shelley's fragment upon the moon wandering companionless pale for weariness,the music came nearer and he recalled the words the words of shelleys fragment upon the moon wandering companionless pale for weariness,the music came nearer and he recalled the words the words of shelleys fragment upon the moon wandering companionless pale for weariness,0.0,0.0,0.0,3.951610565185547,2.6454951763153076,0.9368712919059482,0.8213932514190674
1089-134686-0006,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0006_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0006_inference_merged.wav,THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL, the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail, the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,0.0,0.0,0.0,3.7810938358306885,2.7796499729156494,0.9423050835713455,0.871681272983551
1089-134686-0007,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0007_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0007_inference_merged.wav,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL," A cold, lucid indifference reigned in his soul."," A cold, lucid indifference reigned in his soul.",a cold lucid indifference reigned in his soul,a cold lucid indifference reigned in his soul,0.0,0.0,0.0,4.1085662841796875,2.642435073852539,0.941830979607672,0.8539413213729858
1089-134686-0008,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0008_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0008_inference_merged.wav,THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF," The chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,"," The chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,",the chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,the chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,0.06666666666666667,0.06666666666666667,0.0,3.882507085800171,2.6245086193084717,0.9436510542868226,0.8364255428314209
1089-134686-0009,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0009_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0009_inference_merged.wav,AT MOST BY AN ALMS GIVEN TO A BEGGAR WHOSE BLESSING HE FLED FROM HE MIGHT HOPE WEARILY TO WIN FOR HIMSELF SOME MEASURE OF ACTUAL GRACE," At most, by an alms given to a beggar whose blessing he fled from, he might hope wearily to win for himself some measure of actual grace.", at most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,at most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,at most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,0.0,0.0,0.0,3.7949061393737793,2.7087955474853516,0.957762247927892,0.8540688157081604
1089-134686-0010,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0010_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/BigCodec/80Hz/librispeech/0.5s/merged/1089-134686-0010_inference_merged.wav,WELL NOW ENNIS I DECLARE YOU HAVE A HEAD AND SO HAS MY STICK," ""'Well now, Ennis, I declare you have a head and so has my stick.'"," Well now, Ennis, I declare you have a head and so has my stick.",well now ennis i declare you have a head and so has my stick,well now ennis i declare you have a head and so has my stick,0.0,0.0,0.0,3.9005002975463867,2.631901979446411,0.9411361434544396,0.7789950370788574
