file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity,original_cer,inference_cer,dcer
common_voice_zh-TW_17382475,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17382475_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17382475_inference_merged.wav,我总想著前面也许会有更好的,我总想着前面也许会有更好的,我總想著前面也許會有更好的,我总想着前面也许会有更好的,我总想著前面也许会有更好的,2.7376959323883057,1.148699164390564,0.6398309418486171,0.5139724016189575,0.07692307692307693,0.0,-0.07692307692307693
common_voice_zh-TW_17382798,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17382798_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17382798_inference_merged.wav,听到这消息,听到这消息,聽到這消息,听到这消息,听到这消息,3.348863124847412,1.2466167211532593,0.7356416067987898,0.1331386417150497,0.0,0.0,0.0
common_voice_zh-TW_17382870,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17382870_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17382870_inference_merged.wav,证明文件应经审查并妥善保存,證明文件應經審查並妥善保存,證明文件因精神差別破產爆成,证明文件应经审查并妥善保存,证明文件因精神差别破产爆成,3.015988349914551,1.2020035982131958,0.763414140551982,0.5358544588088989,0.0,0.6923076923076923,0.6923076923076923
common_voice_zh-TW_17382928,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17382928_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17382928_inference_merged.wav,她开始想搬回乡下住,他開始想搬回鄉下住,他開始想搬回城下住,他开始想搬回乡下住,他开始想搬回城下住,2.407113075256348,1.1800309419631958,0.741120545094766,0.5290706157684326,0.1111111111111111,0.2222222222222222,0.1111111111111111
common_voice_zh-TW_17383201,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17383201_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17383201_inference_merged.wav,经过接近一年的治疗,经过接近一年的治疗,經過接近一年的治療,经过接近一年的治疗,经过接近一年的治疗,2.6218268871307373,1.1985294818878174,0.7432949575800301,0.3893173038959503,0.0,0.0,0.0
common_voice_zh-TW_17388304,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17388304_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17388304_inference_merged.wav,你本来就是他的猎物,你本來就是他的獵物,"明白了,就是他的獵物",你本来就是他的猎物,"明白了,就是他的猎物",2.001508951187134,1.1067460775375366,0.6546781233643573,0.4351927638053894,0.0,0.4444444444444444,0.4444444444444444
common_voice_zh-TW_17388528,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17388528_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17388528_inference_merged.wav,来回一千两百日币,來回一千兩百日幣,來回一千兩百隻幣,来回一千两百日币,来回一千两百只币,2.5574471950531006,1.107473850250244,0.7430141594397957,0.5454841256141663,0.0,0.125,0.125
common_voice_zh-TW_17388792,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17388792_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17388792_inference_merged.wav,一路上他不再出声,一路上他不再出生,一路上大不再出神,一路上他不再出生,一路上大不再出神,2.3423852920532227,1.2513927221298218,0.5666705197408793,0.4013064205646515,0.125,0.25,0.125
common_voice_zh-TW_17389889,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17389889_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17389889_inference_merged.wav,咖啡好喝，点心也很好吃,"咖啡好喝,點心也很好吃","咖啡好喝,點心很好吃","咖啡好喝,点心也很好吃","咖啡好喝,点心很好吃",1.751968502998352,1.0987697839736938,0.6693940355089084,0.3930106461048126,0.09090909090909091,0.18181818181818182,0.09090909090909091
common_voice_zh-TW_17389904,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17389904_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/4K/commonvoice/1.0s/merged/common_voice_zh-TW_17389904_inference_merged.wav,四个小孩外出买东西,四个小孩外出买东西,"Fiddichahai, where to my domshi?",四个小孩外出买东西,"fiddichahai,wheretomydomshi?",2.6135740280151367,1.1120095252990725,0.6911179217102392,0.3640513718128204,0.0,3.111111111111111,3.111111111111111
