file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
1089-134686-0000,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0000_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0000_inference_merged.wav,HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE, he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce, he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,0.0,0.0,0.0,4.208300590515137,2.315828323364258,0.9392950144548757,0.7274580001831055
1089-134686-0001,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0001_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0001_inference_merged.wav,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM," ""'Stuff it into you,' his belly counselled him."," ""'Stuff it into you,' his belly counseled him.",stuff it into you his belly counselled him,stuff it into you his belly counseled him,0.0,0.125,0.125,4.10225772857666,1.9592950344085693,0.9230548221494962,0.663494884967804
1089-134686-0002,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0002_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0002_inference_merged.wav,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS, After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels., After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels.,after early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels,after early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels,0.0,0.0,0.0,4.206053733825684,2.2806944847106934,0.9334907969173704,0.6568853855133057
1089-134686-0004,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0004_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0004_inference_merged.wav,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND," Number 10. Fresh Nelly is waiting on you. Good night, husband."," Number ten, fresh Nelly is waiting on you. Good night, husband.",number 10 fresh nelly is waiting on you good night husband,number ten fresh nelly is waiting on you good night husband,0.09090909090909091,0.0,-0.09090909090909091,3.676178216934204,2.1302006244659424,0.9377309097613947,0.6923225522041321
1089-134686-0005,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0005_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0005_inference_merged.wav,THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS, the music came nearer and he recalled the words the words of shelley's fragment upon the moon wandering companionless pale for weariness, the music came nearer and he recalled the words the words of shelley's fragment upon the moon wandering companionless pale for weariness,the music came nearer and he recalled the words the words of shelleys fragment upon the moon wandering companionless pale for weariness,the music came nearer and he recalled the words the words of shelleys fragment upon the moon wandering companionless pale for weariness,0.0,0.0,0.0,4.162705898284912,2.2542123794555664,0.9027428126167677,0.6432085633277893
1089-134686-0006,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0006_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0006_inference_merged.wav,THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL, the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail, the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,0.0,0.0,0.0,3.785102128982544,2.4850313663482666,0.9275076478310385,0.7384569048881531
1089-134686-0007,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0007_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0007_inference_merged.wav,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL," A cold, lucid indifference reigned in his soul.", A cold lucid indifference reigned in his soul.,a cold lucid indifference reigned in his soul,a cold lucid indifference reigned in his soul,0.0,0.0,0.0,4.390328884124756,2.502347946166992,0.9264441461995324,0.6634954214096069
1089-134686-0008,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0008_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0008_inference_merged.wav,THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF," The chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,", The chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,the chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,the chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,0.06666666666666667,0.06666666666666667,0.0,3.945937156677246,2.194601535797119,0.9094865113600263,0.697803258895874
1089-134686-0009,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0009_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0009_inference_merged.wav,AT MOST BY AN ALMS GIVEN TO A BEGGAR WHOSE BLESSING HE FLED FROM HE MIGHT HOPE WEARILY TO WIN FOR HIMSELF SOME MEASURE OF ACTUAL GRACE," At most, by an alms given to a beggar whose blessing he fled from, he might hope wearily to win for himself some measure of actual grace.", at most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,at most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,at most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,0.0,0.0,0.0,4.262056350708008,2.4737131595611572,0.9430610639457059,0.7283505797386169
1089-134686-0010,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0010_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/12.5Hz/4K/librispeech/1.0s/merged/1089-134686-0010_inference_merged.wav,WELL NOW ENNIS I DECLARE YOU HAVE A HEAD AND SO HAS MY STICK," ""'Well now, Ennis, I declare you have a head and so has my stick.'"," Well now, Ennis, I declare you have a head, and so has my stick.",well now ennis i declare you have a head and so has my stick,well now ennis i declare you have a head and so has my stick,0.0,0.0,0.0,3.7541074752807617,2.011284351348877,0.9205965635968705,0.7090197205543518
