file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
1089-134686-0000,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0000_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0000_inference_merged.wav,HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE," He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered, flour-fattened sauce."," He hoped there would be stew dinner, turnips and kebabs and root, potato and some pizza to be dribbled out and thick pepper or fat sauce.",he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flourfattened sauce,he hoped there would be stew dinner turnips and kebabs and root potato and some pizza to be dribbled out and thick pepper or fat sauce,0.07142857142857142,0.42857142857142855,0.3571428571428571,1.9327285289764404,1.0929419994354248,0.23433882754326496,0.27945420145988464
1089-134686-0001,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0001_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0001_inference_merged.wav,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM," ""'Stuff it into you,' his belly counselled him."," Stafford to you. Hespa, he can't hold him.",stuff it into you his belly counselled him,stafford to you hespa he cant hold him,0.0,0.875,0.875,2.343217372894287,1.0871272087097168,0.2277338330635954,0.20762419700622559
1089-134686-0002,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0002_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0002_inference_merged.wav,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS, After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels.," After a night's holiday, the last would like to appear in there for this holiday of her broths.",after early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels,after a nights holiday the last would like to appear in there for this holiday of her broths,0.0,0.7777777777777778,0.7777777777777778,1.770020842552185,1.0888525247573853,0.19888180800907576,0.23071201145648956
1089-134686-0004,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0004_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0004_inference_merged.wav,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND," Number 10. Fresh Nelly is waiting on you. Good night, husband."," But damn it, fresh Ellie's waiting on you. Good night, husband.",number 10 fresh nelly is waiting on you good night husband,but damn it fresh ellies waiting on you good night husband,0.09090909090909091,0.45454545454545453,0.36363636363636365,2.032909870147705,1.0681374073028564,0.27584368820311983,0.3862006664276123
1089-134686-0005,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0005_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0005_inference_merged.wav,THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS, the music came nearer and he recalled the words the words of shelley's fragment upon the moon wandering companionless pale for weariness," The music came nearer and he recalled the world then. The world's existence, he meant the moon. The one Lincoln, Aniel, and Hale were his.",the music came nearer and he recalled the words the words of shelleys fragment upon the moon wandering companionless pale for weariness,the music came nearer and he recalled the world then the worlds existence he meant the moon the one lincoln aniel and hale were his,0.0,0.6818181818181818,0.6818181818181818,1.7958040237426758,1.1153452396392822,0.19692415944628272,0.23332250118255615
1089-134686-0006,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0006_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0006_inference_merged.wav,THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL, the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail," The dark night dawned faintly upon the haze, the run of the recreation can't unfold itself slowly, ventures spread upon the wide air.",the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,the dark night dawned faintly upon the haze the run of the recreation cant unfold itself slowly ventures spread upon the wide air,0.0,0.7083333333333334,0.7083333333333334,2.237499237060547,1.1509788036346436,0.13964726797672844,0.32106462121009827
1089-134686-0007,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0007_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0007_inference_merged.wav,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL," A cold, lucid indifference reigned in his soul.", A co-sid-diff-soul.,a cold lucid indifference reigned in his soul,a cosiddiffsoul,0.0,0.875,0.875,1.9036247730255127,1.074254035949707,0.16182600976030104,0.210577592253685
1089-134686-0008,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0008_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0008_inference_merged.wav,THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF," The chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,"," The care asana, which is our memory, tengamith itself was a cold and different collagen cell",the chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,the care asana which is our memory tengamith itself was a cold and different collagen cell,0.06666666666666667,0.6666666666666666,0.6,2.1439590454101562,1.1387698650360107,0.1430329252078922,0.15601004660129547
1089-134686-0009,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0009_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0009_inference_merged.wav,AT MOST BY AN ALMS GIVEN TO A BEGGAR WHOSE BLESSING HE FLED FROM HE MIGHT HOPE WEARILY TO WIN FOR HIMSELF SOME MEASURE OF ACTUAL GRACE," At most, by an alms given to a beggar whose blessing he fled from, he might hope wearily to win for himself some measure of actual grace.", and a more fine unskilled devil vigorous blessed heathler from white we're a to for himself some literal actual grace,at most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,and a more fine unskilled devil vigorous blessed heathler from white were a to for himself some literal actual grace,0.0,0.7407407407407407,0.7407407407407407,2.1717512607574463,1.1326682567596436,0.17964636675717494,0.32136261463165283
1089-134686-0010,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0010_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/librispeech/0.5s/merged/1089-134686-0010_inference_merged.wav,WELL NOW ENNIS I DECLARE YOU HAVE A HEAD AND SO HAS MY STICK," ""'Well now, Ennis, I declare you have a head and so has my stick.'"," Well, Ereinus, I declare you have heard, and so is my stick.",well now ennis i declare you have a head and so has my stick,well ereinus i declare you have heard and so is my stick,0.0,0.35714285714285715,0.35714285714285715,2.885634422302246,1.0830532312393188,0.12473666685803769,0.320123553276062
