file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
1089-134686-0000,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0000_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0000_inference_merged.wav,HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE, he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce, he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,he hoped there would be stew for dinner turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick peppered flour fattened sauce,0.0,0.0,0.0,3.910651922225952,1.5260260105133057,0.1694786162195211,0.6401852369308472
1089-134686-0001,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0001_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0001_inference_merged.wav,STUFF IT INTO YOU HIS BELLY COUNSELLED HIM," ""'Stuff it into you,' his belly counselled him."," stuff it into his belly, cudgeled him.",stuff it into you his belly counselled him,stuff it into his belly cudgeled him,0.0,0.25,0.25,3.2954483032226562,1.276611566543579,0.7267903936319517,0.5726828575134277
1089-134686-0002,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0002_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0002_inference_merged.wav,AFTER EARLY NIGHTFALL THE YELLOW LAMPS WOULD LIGHT UP HERE AND THERE THE SQUALID QUARTER OF THE BROTHELS, After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels., After early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels.,after early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels,after early nightfall the yellow lamps would light up here and there the squalid quarter of the brothels,0.0,0.0,0.0,3.7179958820343018,1.3092594146728516,0.25967987011368315,0.6429303288459778
1089-134686-0004,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0004_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0004_inference_merged.wav,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND," Number 10. Fresh Nelly is waiting on you. Good night, husband."," 10. Fresh Nelly is waiting on you. Good night, husband.",number 10 fresh nelly is waiting on you good night husband,10 fresh nelly is waiting on you good night husband,0.09090909090909091,0.18181818181818182,0.09090909090909091,4.24056339263916,1.2395296096801758,0.33135029448617626,0.6482558250427246
1089-134686-0005,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0005_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0005_inference_merged.wav,THE MUSIC CAME NEARER AND HE RECALLED THE WORDS THE WORDS OF SHELLEY'S FRAGMENT UPON THE MOON WANDERING COMPANIONLESS PALE FOR WEARINESS, the music came nearer and he recalled the words the words of shelley's fragment upon the moon wandering companionless pale for weariness, the music came nearer and he recalled the words the words of shelley's fragment upon the moon wandering companionless pale for weariness,the music came nearer and he recalled the words the words of shelleys fragment upon the moon wandering companionless pale for weariness,the music came nearer and he recalled the words the words of shelleys fragment upon the moon wandering companionless pale for weariness,0.0,0.0,0.0,4.102210998535156,1.4809237718582153,0.23192868064069355,0.5272952318191528
1089-134686-0006,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0006_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0006_inference_merged.wav,THE DULL LIGHT FELL MORE FAINTLY UPON THE PAGE WHEREON ANOTHER EQUATION BEGAN TO UNFOLD ITSELF SLOWLY AND TO SPREAD ABROAD ITS WIDENING TAIL, the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail, the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,the dull light fell more faintly upon the page whereon another equation began to unfold itself slowly and to spread abroad its widening tail,0.0,0.0,0.0,3.823777198791504,1.4566367864608765,0.19088622329530405,0.6409243941307068
1089-134686-0007,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0007_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0007_inference_merged.wav,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL," A cold, lucid indifference reigned in his soul.", A cold lucid indifference reigned in his soul.,a cold lucid indifference reigned in his soul,a cold lucid indifference reigned in his soul,0.0,0.0,0.0,3.9870047569274902,1.5529987812042236,0.3535090231702343,0.591864287853241
1089-134686-0008,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0008_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0008_inference_merged.wav,THE CHAOS IN WHICH HIS ARDOUR EXTINGUISHED ITSELF WAS A COLD INDIFFERENT KNOWLEDGE OF HIMSELF," The chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,", The chaos in which his honor extinguished itself Was a cold indifferent knowledge of himself,the chaos in which his ardor extinguished itself was a cold indifferent knowledge of himself,the chaos in which his honor extinguished itself was a cold indifferent knowledge of himself,0.06666666666666667,0.06666666666666667,0.0,4.028315544128418,1.3731058835983276,0.24817932021924258,0.564601480960846
1089-134686-0009,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0009_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0009_inference_merged.wav,AT MOST BY AN ALMS GIVEN TO A BEGGAR WHOSE BLESSING HE FLED FROM HE MIGHT HOPE WEARILY TO WIN FOR HIMSELF SOME MEASURE OF ACTUAL GRACE," At most, by an alms given to a beggar whose blessing he fled from, he might hope wearily to win for himself some measure of actual grace.", as most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,at most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,as most by an alms given to a beggar whose blessing he fled from he might hope wearily to win for himself some measure of actual grace,0.0,0.037037037037037035,0.037037037037037035,3.7833666801452637,1.476651906967163,0.23096509976733604,0.5781781077384949
1089-134686-0010,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0010_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/25Hz/librispeech_recon/2.0s/merged/1089-134686-0010_inference_merged.wav,WELL NOW ENNIS I DECLARE YOU HAVE A HEAD AND SO HAS MY STICK," ""'Well now, Ennis, I declare you have a head and so has my stick.'"," Well now, Ennis, I declare you have a head and so has my stick.",well now ennis i declare you have a head and so has my stick,well now ennis i declare you have a head and so has my stick,0.0,0.0,0.0,3.9256768226623535,1.30716073513031,0.29395954472817554,0.6189342141151428
