file_name,file_path,duration,transcription,speaker_id,asr_result,cer,MOS_Quality,MOS_Naturalness,TER
test-000000223,./hokkien/test/test-000000223.mp3,4.9035,這帖藥仔會用得去傷解鬱,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,這帖藥仔會用得去傷解鬱,0.0,3.2346668243408203,2.671247959136963,0.0
train-000000017,./hokkien/train/train-000000017.mp3,2.9955,基督教青年會,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,基督教清靈花,0.5,2.562628507614136,2.244521141052246,0.0
train-000000018,./hokkien/train/train-000000018.mp3,3.4635,金錢毋是萬能的,64018a4c52c167912f6eb10d451155413420b48897525e5f14016c77e91073ee37a93dd5568ef3b27b28a8b725ea2036b53155b122a6b740382a27837bd31d7e,金錢毋是萬靈的,0.1428571428571428,4.411586761474609,3.4496278762817383,0.0
train-000000063,./hokkien/train/train-000000063.mp3,4.6875,目前上無有二十八人不幸死亡,2ea98c9eb80658bc400432964cb1efa9577140f8073dede3b3c630a3930bcade7fe745bb0e58e46c4a18fbd17a9a5e2ea66654a42a9f3007110ea5e18530e856,無前上無尾有二十八人不肯施夢,0.3846153846153846,2.6864001750946045,2.433906078338623,0.3076923076923077
train-000000092,./hokkien/train/train-000000092.mp3,3.8955,金厝頭銀厝角,8f67bde7cd20d47f6606adad20070a79abf4a8c2926fc02dd1927f5b74dacdeac7119a8b3056f659d381323999dc1f938fc55f9b18df295a88836057881c0b6f,金鼠頭，雲鼠角,0.5,4.383047103881836,3.4089889526367188,0.1666666666666666
train-000000115,./hokkien/train/train-000000115.mp3,4.1475,伊是一?無天良的人,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,伊是一个無天龍的人,0.2222222222222222,4.035292625427246,2.370051860809326,0.125
train-000000130,./hokkien/train/train-000000130.mp3,2.9595,前氣毋接後氣,dee6c34e84cfcd75b751c7739c9a345bae0b25d1004439f4e8a836e4ae74f5f634481b3fc525c9fd094d8d368e94ef3354c611eef1e4b0cda5589dc370efe740,前氣毋知後氣,0.1666666666666666,3.666751623153688,2.7794692516326904,0.1666666666666666
train-000000163,./hokkien/train/train-000000163.mp3,3.1755,講甲對同對同,8b3dc79165db04064400a8961f9015e45fd9c3414fb494f06c20eebf5ff6f50d74862e498571f3cecc0299d05c780153d7c124b1811040dea81adf472b8239cb,講甲對動對動,0.3333333333333333,2.1461453437805176,2.562585830688477,0.3333333333333333
train-000000177,./hokkien/train/train-000000177.mp3,2.4555,啥人教你按呢做的？,2507891e3095276a01bc63e92275fec617b51ea29e8cc022f603b80d868a3e8f8417b992db2d50f20128ffe1cd12d6997694fe1316087123a822e6e0a5935ad7,這人敢你按呢做的,0.25,3.5659520626068115,2.619262218475342,0.25
train-000000194,./hokkien/train/train-000000194.mp3,4.5435,大人今我講實在啦,b214617862f124ce232ada40e89e9a74b5ef4a1e502ff9a34f5b0c2ed0fcc8073d0c1aed61c81c586acfb9dcc5aae555b59551cf5b99a9314e84c77ee22e76f1,大人踏我講實在啦,0.125,3.6541802883148193,2.3193299770355225,0.125
train-000000340,./hokkien/train/train-000000340.mp3,3.3555,你愛準備六塊飯碗才有夠,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,你愛準備六塊飯碗才有夠,0.0,2.897502183914185,1.6249603033065796,0.0
train-000000405,./hokkien/train/train-000000405.mp3,3.5877,葉石濤文學紀念館,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,葉錫嫂文學紀念館,0.25,3.965873718261719,3.414169788360596,0.125
train-000000451,./hokkien/train/train-000000451.mp3,2.9955,中國文化大學,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,中國文化大學,0.0,2.6463072299957275,1.5886584520339966,0.0
train-000000502,./hokkien/train/train-000000502.mp3,3.3555,毋知欲按怎查,9010751b6bfc5c8c786fd6cf1ed21766b26ccc339d87f78dcca8b09a7ffacba9fddbf0e47bf3c8f866dc130f7879d541413dbdd85d4c3c9ebc291ef55dedd529,毋知矣欲按怎查柴,0.3333333333333333,3.300810575485229,2.6475000381469727,0.3333333333333333
train-000000517,./hokkien/train/train-000000517.mp3,3.4635,這本冊一千箍無人買,e801ecb0b61c4e5f1e135662316fb4a98e6cb6ef7cda3f651211883d74f26bdd8a92292ce96b6643fd271f97c341fed0adde877f2160130c2c9600937dc6b302,這本冊一千箍無人擁擁,0.2222222222222222,2.799349784851074,3.3131263256073,0.1111111111111111
