file_name,file_path,duration,transcription,speaker_id,asr_result,cer,MOS_Quality,MOS_Naturalness,TER
test-000000001,./hokkien/test/test-000000001.mp3,2.4555,無一下著,91d3276387f10f100340cf4e11ec9e30d3991e0250d37732a26a63ba6076e7a2eaeb71f9223694889277dbd8444751649c201cfacee6d909fc2b5f69969e4b0e,無一下著,0.0,4.780145168304443,3.049917936325073,0.0
test-000000002,./hokkien/test/test-000000002.mp3,2.7075,烏白試,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,烏白試,0.0,2.4899978637695312,3.176716089248657,0.0
test-000000003,./hokkien/test/test-000000003.mp3,1.9875,大根,8f67bde7cd20d47f6606adad20070a79abf4a8c2926fc02dd1927f5b74dacdeac7119a8b3056f659d381323999dc1f938fc55f9b18df295a88836057881c0b6f,大軍,0.5,2.848180294036865,2.444580554962158,0.0
test-000000004,./hokkien/test/test-000000004.mp3,3.3555,安坑,d7f3f281fd5bac3d3c2d28de5222ddd69a7c9d8bb67c30a7117fc07708523e7e53649e6cca7ae2cb4056dee2d3a8f4f056c706cf0e29d548cd24028aace5f587,暗坑,0.5,2.790533304214477,2.023979663848877,0.0
test-000000005,./hokkien/test/test-000000005.mp3,2.3475,翹喙仔,6ec262e6fbdc0c017e41e95b932aeadf5c618584621b0846a3ae44703f3f7f7a5eec1eb20be8b7409fdaf40a2528cd9996638368d3bc3f343b98d26e63bb68f2,跳喙仔,0.3333333333333333,3.825480937957764,2.5685746669769287,0.0
test-000000012,./hokkien/test/test-000000012.mp3,1.8435,無意無意,91d3276387f10f100340cf4e11ec9e30d3991e0250d37732a26a63ba6076e7a2eaeb71f9223694889277dbd8444751649c201cfacee6d909fc2b5f69969e4b0e,無意無意,0.0,3.9342076778411865,3.3839786052703857,0.0
test-000000013,./hokkien/test/test-000000013.mp3,2.0595,虯筋,a4a92c9442523d4d08f8277f2088173789704bc657e98b49f81da1d6b870140656b3cb76b977ee44c2fdc34d3d3079dc91e2f788e8759d906f8653f3a6b22737,虹筋,0.5,3.6786234378814697,3.0079915523529053,0.0
test-000000016,./hokkien/test/test-000000016.mp3,2.5797,真歹,0a91ee220b659c66bc802b8e4979395a80fc184bc9932b0abc1badb381bb0f936c3d26ddfe927a291e2b09248e8fb8fe76140d4424d6d483343dbfda6559a360,真歹,0.0,3.789659261703491,2.664945602416992,0.0
test-000000018,./hokkien/test/test-000000018.mp3,3.2475,踏著好地步,7f33d44897348d0b72c2372c9af55e4b49a214f2c806ad10be93f2bdf89cae765fa66883bdca60331106c4189fe3474f65e1724ae554c193808c59be674bd703,踏著好地步,0.0,4.609304428100586,3.7819650173187256,0.0
test-000000025,./hokkien/test/test-000000025.mp3,2.0235,飛魚卵,8c4a30530366c24080fe985b3a38959b60d594c29d822d780a8ff483f18f8bb8410b1149fa893d0c1df74c2b29ad19471caaf080dcea4ffa9a1bc4fea7e7625a,飛魚卵,0.0,3.372692823410034,2.8555078506469727,0.0
