file_name,segment_length,num_segments,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_cer,inference_cer,dcer,utmos,pesq,stoi
common_voice_zh-TW_17382475,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17382475_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17382475_merged_inference.wav,我总想著前面也许会有更好的,我总想着前面也许会有更好的,我想在前面也許會有更好的,我总想着前面也许会有更好的,我想在前面也许会有更好的,0.07692307692307693,0.15384615384615385,0.07692307692307693,2.046948909759521,1.1717181205749512,0.172822367844515
common_voice_zh-TW_17382798,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17382798_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17382798_merged_inference.wav,听到这消息,听到这消息,聽到這消息,听到这消息,听到这消息,0.0,0.0,0.0,1.2720807790756226,1.3726186752319336,0.4086035080410349
common_voice_zh-TW_17382801,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17382801_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17382801_merged_inference.wav,她心里隐隐觉得不妙,他心裡隱隱覺得不妙,哈欠比奥克兰奇特普比,他心里隐隐觉得不妙,哈欠比奥克兰奇特普比,0.1111111111111111,1.1111111111111112,1.0,1.249206781387329,1.1469815969467163,0.2271492106463264
common_voice_zh-TW_17382870,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17382870_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17382870_merged_inference.wav,证明文件应经审查并妥善保存,證明文件應精神查並妥善保存,證明文件已經審查並妥善保證,證明文件應精神查並妥善保存,证明文件已经审查并妥善保证,0.38461538461538464,0.15384615384615385,-0.23076923076923078,1.2611238956451416,1.1840088367462158,0.1573550242220623
common_voice_zh-TW_17382928,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17382928_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17382928_merged_inference.wav,她开始想搬回乡下住,他開始想搬回鄉下住,他開始想把我給整架住,他開始想搬回鄉下住,他開始想把我給整架住,0.3333333333333333,0.7777777777777778,0.4444444444444445,1.2600445747375488,1.1841962337493896,0.2475979618923117
common_voice_zh-TW_17383004,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17383004_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17383004_merged_inference.wav,赌场讨债更加凶狠、更加恶劣,獨長桃在更加兇狠更加惡劣,獨傳的討債更加凶狠更加惡劣,獨長桃在更加兇狠更加惡劣,独传的讨债更加凶狠更加恶劣,0.5384615384615384,0.3076923076923077,-0.23076923076923073,1.244662880897522,1.257981538772583,0.2157938844760832
common_voice_zh-TW_17383201,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17383201_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17383201_merged_inference.wav,经过接近一年的治疗,经过接近一年的治疗,經過接近一年的治療,经过接近一年的治疗,经过接近一年的治疗,0.0,0.0,0.0,1.2703274488449097,1.158189058303833,0.1861160353313878
common_voice_zh-TW_17388304,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17388304_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17388304_merged_inference.wav,你本来就是他的猎物,你本來就是他的獵物,你本來就是卡德利的業務,你本來就是他的獵物,你本来就是卡德利的业务,0.2222222222222222,0.5555555555555556,0.33333333333333337,2.257397174835205,1.2069324254989624,0.3858208005594182
common_voice_zh-TW_17388528,1.0s,4,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17388528_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17388528_merged_inference.wav,来回一千两百日币,來回一千兩百日幣,每回一千万百日并,來回一千兩百日幣,每回一千万百日并,0.375,0.375,0.0,2.2194254398345947,1.13988995552063,0.308450779481363
common_voice_zh-TW_17388792,1.0s,5,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/original/common_voice_zh-TW_17388792_merged.wav,/mnt/Internal/jieshiang/Inference_Result/LSCodec/50Hz/common_voice_zh_CN_recon/merged/inference/common_voice_zh-TW_17388792_merged_inference.wav,一路上他不再出声,一路上他不再出生,一路上他不再出生,一路上他不再出生,一路上他不再出生,0.125,0.125,0.0,2.718456506729126,1.1453614234924316,0.1711356518274529
