file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity
common_voice_zh-TW_17382475,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17382475_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17382475_inference_merged.wav,我总想著前面也许会有更好的,我总想着前面也许会有更好的,我总想着前面也许会有更好的,我总想着前面也许会有更好的,我总想着前面也许会有更好的,2.709765911102295,2.033966064453125,0.7965925664800427,0.9093806743621826
common_voice_zh-TW_17382798,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17382798_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17382798_inference_merged.wav,听到这消息,听到这消息,听到这消息,听到这消息,听到这消息,3.205700159072876,2.435793399810791,0.9341284711836465,0.7897811532020569
common_voice_zh-TW_17382870,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17382870_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17382870_inference_merged.wav,证明文件应经审查并妥善保存,證明文件應經審查並妥善保存,证明文件因精神查病妥善保存,证明文件应经审查并妥善保存,证明文件因精神查病妥善保存,2.899462938308716,2.200500726699829,0.912903182592305,0.862166702747345
common_voice_zh-TW_17382928,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17382928_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17382928_inference_merged.wav,她开始想搬回乡下住,他開始想搬回鄉下住,他开始想搬回乡下住,他开始想搬回乡下住,他开始想搬回乡下住,2.6100611686706543,2.232588768005371,0.9286327720472984,0.8057100176811218
common_voice_zh-TW_17383201,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17383201_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17383201_inference_merged.wav,经过接近一年的治疗,经过接近一年的治疗,經過接近一年的治療,经过接近一年的治疗,经过接近一年的治疗,3.537587881088257,1.967924952507019,0.9358524618271274,0.8527767658233643
common_voice_zh-TW_17388304,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17388304_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17388304_inference_merged.wav,你本来就是他的猎物,你本來就是他的獵物,你本來就是他的獵物,你本来就是他的猎物,你本来就是他的猎物,2.932865858078003,2.559652328491211,0.8911295458564795,0.8114304542541504
common_voice_zh-TW_17388528,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17388528_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17388528_inference_merged.wav,来回一千两百日币,來回一千兩百日幣,來回一千兩百日幣,来回一千两百日币,来回一千两百日币,2.8885068893432617,2.1028501987457275,0.9118941807104012,0.8491299152374268
common_voice_zh-TW_17388792,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17388792_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17388792_inference_merged.wav,一路上他不再出声,一路上他不再出生,一路上他不再出生,一路上他不再出生,一路上他不再出生,3.096083164215088,2.2002761363983154,0.7475566182572829,0.8876196146011353
common_voice_zh-TW_17389889,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17389889_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17389889_inference_merged.wav,咖啡好喝，点心也很好吃,"咖啡好喝,點心也很好吃","咖啡好喝,點心也很好吃","咖啡好喝,点心也很好吃","咖啡好喝,点心也很好吃",1.6268450021743774,1.826322078704834,0.9063555763432626,0.8077498078346252
common_voice_zh-TW_17389904,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17389904_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/commonvoice/1.0s/merged/common_voice_zh-TW_17389904_inference_merged.wav,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,2.8547134399414062,2.0547404289245605,0.9062559503060883,0.8734988570213318
