file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
61-70968-0013,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0013.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0013_inference.wav,BEFORE THEM FLED THE STROLLER AND HIS THREE SONS CAPLESS AND TERRIFIED," Before them fled the stroller and his three sons, capless and terrified."," Before them fled the stroller and his three sons, capless and terrified.",before them fled the stroller and his three sons capless and terrified,before them fled the stroller and his three sons capless and terrified,0.0,0.0,0.0,3.990967035293579,1.027448058128357,0.23288521765781361,0.19314557313919067
61-70968-0040,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0040.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0040_inference.wav,RIGHT WILLINGLY FOR BETWEEN US WE HAVE WON THE BATTLE ANSWERED ROBIN," ""'Write willingly, for between us we have won the battle,' answered Robin."," ""'Write willingly, for between us we have won the battle,' answered Robin.",write willingly for between us we have won the battle answered robin,write willingly for between us we have won the battle answered robin,0.08333333333333333,0.08333333333333333,0.0,4.157980918884277,1.0267959833145142,0.14534271382142402,0.20729169249534607
61-70968-0015,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0015.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0015_inference.wav,NAY WE REFUSED THEIR REQUEST MOST POLITELY MOST NOBLE SAID THE LITTLE STROLLER," Nay, we refused their request most politely, most noble, said the little stroller."," Nay, we refused their request most politely, most noble, said the little stroller.",nay we refused their request most politely most noble said the little stroller,nay we refused their request most politely most noble said the little stroller,0.0,0.0,0.0,4.011099815368652,1.0402756929397583,0.09109508986642635,0.14017373323440552
61-70968-0028,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0028.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0028_inference.wav,THE HEAD AND CHIEF OF THE RIOT THE NOTTINGHAM APPRENTICE WITH CLENCHED FISTS THREATENED MONTFICHET," The head and chief of the riot, the Nottingham apprentice, with clenched fists, threatened Montfichet."," The head-in-chief of the riot, the Nottingham apprentice, with clenched fists, threatened Montfichet.",the head and chief of the riot the nottingham apprentice with clenched fists threatened montfichet,the headinchief of the riot the nottingham apprentice with clenched fists threatened montfichet,0.0,0.2,0.2,4.118630886077881,1.0471237897872925,0.06808715701596497,0.15652327239513397
61-70968-0054,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0054.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0054_inference.wav,MISTRESS FITZOOTH HAD BEEN CARRIED OFF BY THE SHERIFF'S DAUGHTER AND HER MAIDS AS SOON AS THEY HAD ENTERED THE HOUSE SO THAT ROBIN ALONE HAD THE CARE OF MONTFICHET, mistress fitzuth had been carried off by the sheriff's daughter and her maids as soon as they had entered the house so that robin alone had the care of montfichet, mistress fitzuth had been carried off by the sheriff's daughter and her maids as soon as they had entered the house so that robin alone had the care of montfichet,mistress fitzuth had been carried off by the sheriffs daughter and her maids as soon as they had entered the house so that robin alone had the care of montfichet,mistress fitzuth had been carried off by the sheriffs daughter and her maids as soon as they had entered the house so that robin alone had the care of montfichet,0.03333333333333333,0.03333333333333333,0.0,4.103394508361816,1.0289392471313477,0.23086975736181656,0.1589811146259308
61-70968-0011,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0011.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0011_inference.wav,HE GAVE WAY TO THE OTHERS VERY READILY AND RETREATED UNPERCEIVED BY THE SQUIRE AND MISTRESS FITZOOTH TO THE REAR OF THE TENT," He gave way to the others very readily, and retreated unperceived by the squire and mistress Fitzuth to the rear of the tent."," He gave way to the others very readily, and retreated unperceived by the squire and mistress Fitzuth to the rear of the tent.",he gave way to the others very readily and retreated unperceived by the squire and mistress fitzuth to the rear of the tent,he gave way to the others very readily and retreated unperceived by the squire and mistress fitzuth to the rear of the tent,0.043478260869565216,0.043478260869565216,0.0,4.119809150695801,1.0511664152145386,0.2245949187969834,0.249600350856781
61-70968-0046,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0046.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0046_inference.wav,NOTTINGHAM CASTLE WAS REACHED AND ADMITTANCE WAS DEMANDED," Nottingham Castle was reached, and admittance was demanded."," Nottingham Castle was reached, and admittance was demanded.",nottingham castle was reached and admittance was demanded,nottingham castle was reached and admittance was demanded,0.0,0.0,0.0,4.279918670654297,1.032604694366455,0.1673198488291064,0.18457487225532532
61-70968-0050,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0050.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0050_inference.wav,HE MADE AN EFFORT TO HIDE HIS CONDITION FROM THEM ALL AND ROBIN FELT HIS FINGERS TIGHTEN UPON HIS ARM," He made an effort to hide his condition from them all, and Robin felt his fingers tighten upon his arm."," He made an effort to hide his condition from them all, and Robin felt his fingers tighten upon his arm.",he made an effort to hide his condition from them all and robin felt his fingers tighten upon his arm,he made an effort to hide his condition from them all and robin felt his fingers tighten upon his arm,0.0,0.0,0.0,4.018754482269287,1.0353978872299194,0.11670884015627622,0.15764008462429047
61-70968-0014,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0014.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0014_inference.wav,WHAT IS THE TUMULT AND RIOTING CRIED OUT THE SQUIRE AUTHORITATIVELY AND HE BLEW TWICE ON A SILVER WHISTLE WHICH HUNG AT HIS BELT," ""'What is the tumult and rioting?' cried out the squire authoritatively, and he blew twice on the silver whistle which hung at his belt."," ""'What is the tumult and rioting?' cried out the squire authoritatively, and he blew twice on the silver whistle which hung at his belt.",what is the tumult and rioting cried out the squire authoritatively and he blew twice on the silver whistle which hung at his belt,what is the tumult and rioting cried out the squire authoritatively and he blew twice on the silver whistle which hung at his belt,0.041666666666666664,0.041666666666666664,0.0,4.019327640533447,1.1857352256774902,0.15146309463692195,0.17938819527626038
61-70968-0019,/mnt/Internal/ASR/librispeech/LibriSpeech/test-clean/61/70968/61-70968-0019.flac,/mnt/Internal/jieshiang/Inference_Result/NanoCodec/21.5Hz/2K/librispeech/61-70968-0019_inference.wav,IT IS ENOUGH SAID GEORGE GAMEWELL SHARPLY AND HE TURNED UPON THE CROWD," It is enough, said George Gamewell sharply, as he turned upon the crowd."," ""'It is enough,' said George Gamewell sharply, as he turned upon the crowd.",it is enough said george gamewell sharply as he turned upon the crowd,it is enough said george gamewell sharply as he turned upon the crowd,0.07692307692307693,0.07692307692307693,0.0,3.873035430908203,1.032888412475586,0.20323108983416227,0.2165723443031311
