file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity,original_cer,inference_cer,dcer
common_voice_zh-TW_17382475,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382475_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382475_inference_merged.wav,我总想著前面也许会有更好的,我总想着前面也许会有更好的,我总想着前面也许会有更好的,我总想着前面也许会有更好的,我总想着前面也许会有更好的,2.85045862197876,1.2872989177703855,0.7457079363032987,0.6840957403182983,0.07692307692307693,0.07692307692307693,0.0
common_voice_zh-TW_17382798,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382798_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382798_inference_merged.wav,听到这消息,听到这消息,聽到這消息,听到这消息,听到这消息,3.538975238800049,1.667371392250061,0.869851722882439,0.5963344573974609,0.0,0.0,0.0
common_voice_zh-TW_17382870,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382870_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382870_inference_merged.wav,证明文件应经审查并妥善保存,證明文件應經審查並妥善保存,證明文件因精神查兵妥善保存,证明文件应经审查并妥善保存,证明文件因精神查兵妥善保存,3.610573053359986,1.4285342693328855,0.7575145103665797,0.6742944121360779,0.0,0.3076923076923077,0.3076923076923077
common_voice_zh-TW_17382928,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382928_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382928_inference_merged.wav,她开始想搬回乡下住,他開始想搬回鄉下住,他开始想搬回乡下住,他开始想搬回乡下住,他开始想搬回乡下住,2.843320608139038,1.440470576286316,0.8500378405754488,0.5466885566711426,0.1111111111111111,0.1111111111111111,0.0
common_voice_zh-TW_17383201,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17383201_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17383201_inference_merged.wav,经过接近一年的治疗,经过接近一年的治疗,經過接近一年的治療,经过接近一年的治疗,经过接近一年的治疗,3.446981191635132,1.656219482421875,0.8439169648372319,0.5762937664985657,0.0,0.0,0.0
common_voice_zh-TW_17388304,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388304_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388304_inference_merged.wav,你本来就是他的猎物,你本來就是他的獵物,你本來就是他的獵物,你本来就是他的猎物,你本来就是他的猎物,3.028921365737915,1.1881181001663208,0.7602705670254999,0.5325121283531189,0.0,0.0,0.0
common_voice_zh-TW_17388528,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388528_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388528_inference_merged.wav,来回一千两百日币,來回一千兩百日幣,來回一千兩百日幣,来回一千两百日币,来回一千两百日币,3.201854705810547,1.1085211038589478,0.796764494196786,0.4918412268161773,0.0,0.0,0.0
common_voice_zh-TW_17388792,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388792_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388792_inference_merged.wav,一路上他不再出声,一路上他不再出生,一路上他不再出生,一路上他不再出生,一路上他不再出生,3.4025588035583496,1.3130762577056885,0.5321692041789644,0.7287819385528564,0.125,0.125,0.0
common_voice_zh-TW_17389889,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17389889_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17389889_inference_merged.wav,咖啡好喝，点心也很好吃,"咖啡好喝,點心也很好吃",好喝的解析也很好吃,"咖啡好喝,点心也很好吃",好喝的解析也很好吃,2.137176036834717,1.0697728395462036,0.6205224541300275,0.4672726988792419,0.09090909090909091,0.45454545454545453,0.36363636363636365
common_voice_zh-TW_17389904,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17389904_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17389904_inference_merged.wav,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,3.123706340789795,1.1054600477218628,0.7935902879375849,0.57030189037323,0.0,0.0,0.0
