file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity
common_voice_zh-TW_17382475,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17382475_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17382475_inference_merged.wav,我总想著前面也许会有更好的,我总想着前面也许会有更好的,我能像著前面也許會有更好的,我总想着前面也许会有更好的,我能像著前面也许会有更好的,,1.168168067932129,0.6568899810856667,0.5589630603790283
common_voice_zh-TW_17382798,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17382798_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17382798_inference_merged.wav,听到这消息,听到这消息,聽到這消息,听到这消息,听到这消息,,1.209323525428772,0.8029956443839668,0.3701167702674866
common_voice_zh-TW_17382870,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17382870_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17382870_inference_merged.wav,证明文件应经审查并妥善保存,證明文件應經審查並妥善保存,這名文件因精神差異因妥善抱成,证明文件应经审查并妥善保存,这名文件因精神差异因妥善抱成,,1.155897617340088,0.7536581465901495,0.4950914978981018
common_voice_zh-TW_17382928,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17382928_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17382928_inference_merged.wav,她开始想搬回乡下住,他開始想搬回鄉下住,他开始想搬回墙下住,他开始想搬回乡下住,他开始想搬回墙下住,,1.2651548385620117,0.780439471752642,0.4155663549900055
common_voice_zh-TW_17383201,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17383201_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17383201_inference_merged.wav,经过接近一年的治疗,经过接近一年的治疗,经过接近一年的治疗,经过接近一年的治疗,经过接近一年的治疗,,1.0875568389892578,0.7276570620864427,0.39690205454826355
common_voice_zh-TW_17388304,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17388304_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17388304_inference_merged.wav,你本来就是他的猎物,你本來就是他的獵物,您本來就是他的業務,你本来就是他的猎物,您本来就是他的业务,,1.099518895149231,0.620032192459473,0.2787647545337677
common_voice_zh-TW_17388528,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17388528_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17388528_inference_merged.wav,来回一千两百日币,來回一千兩百日幣,来回一千两百日币,来回一千两百日币,来回一千两百日币,,1.122946858406067,0.7719186980455852,0.3917832672595978
common_voice_zh-TW_17388792,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17388792_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17388792_inference_merged.wav,一路上他不再出声,一路上他不再出生,伊魯莎她不再出生,一路上他不再出生,伊鲁莎她不再出生,,1.2393558025360107,0.5985735175276156,0.499165415763855
common_voice_zh-TW_17389889,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17389889_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17389889_inference_merged.wav,咖啡好喝，点心也很好吃,"咖啡好喝,點心也很好吃",咖啡好喝的給你有沒有吃,"咖啡好喝,点心也很好吃",咖啡好喝的给你有没有吃,,1.0796802043914795,0.6443201987708562,0.2255895435810089
common_voice_zh-TW_17389904,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17389904_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/25HZ/commonvoice/1.0s/merged/common_voice_zh-TW_17389904_inference_merged.wav,四个小孩外出买东西,四个小孩外出买东西,四个小孩外赴买东西,四个小孩外出买东西,四个小孩外赴买东西,,1.0541507005691528,0.7192298638843317,0.2725124657154083
