file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,original_wer,inference_wer,dwer,utmos,pesq,stoi,speaker_similarity
1089-134686-0017,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0017.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134686-0017_inference.wav,STEPHEN LEANING BACK AND DRAWING IDLY ON HIS SCRIBBLER LISTENED TO THE TALK ABOUT HIM WHICH HERON CHECKED FROM TIME TO TIME BY SAYING," Stephen, leaning back and drawing idly on his scribbler, listened to the talk about him which Heron checked from time to time by saying,"," Stephen, leaning back and drawing idly on his scribbler, listened to the talk about him which Heron checked from time to time by saying,",stephen leaning back and drawing idly on his scribbler listened to the talk about him which heron checked from time to time by saying,stephen leaning back and drawing idly on his scribbler listened to the talk about him which heron checked from time to time by saying,0.0,0.0,0.0,2.8861491680145264,1.2921257019042969,0.8337684239327536,0.6115446090698242
1089-134686-0004,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0004.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134686-0004_inference.wav,NUMBER TEN FRESH NELLY IS WAITING ON YOU GOOD NIGHT HUSBAND," Number 10, Fresh Nelly is waiting on you. Good night, husband."," No. 10. Fresh Nelly is waiting on you. Good night, husband.",number 10 fresh nelly is waiting on you good night husband,no 10 fresh nelly is waiting on you good night husband,0.09090909090909091,0.18181818181818182,0.09090909090909091,3.285388469696045,1.1777288913726807,0.7998403467202352,0.6364426016807556
1089-134686-0036,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0036.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134686-0036_inference.wav,A GREAT SAINT SAINT FRANCIS XAVIER," a great saint, Saint Francis Xavier,"," a great saint, Saint Francis Xavier",a great saint saint francis xavier,a great saint saint francis xavier,0.0,0.0,0.0,3.7715396881103516,1.3184340000152588,0.8581031402262437,0.6180679202079773
1089-134686-0016,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0016.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134686-0016_inference.wav,THEN YOU CAN ASK HIM QUESTIONS ON THE CATECHISM DEDALUS, Then you can ask him questions on the Catechism Daedalus.," Then you can ask him questions on the Catechism, Daedalus.",then you can ask him questions on the catechism daedalus,then you can ask him questions on the catechism daedalus,0.1,0.1,0.0,3.381389617919922,1.3559859991073608,0.788184157876887,0.6486685276031494
1089-134686-0007,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0007.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134686-0007_inference.wav,A COLD LUCID INDIFFERENCE REIGNED IN HIS SOUL," A cold, lucid indifference reigned in his soul."," A cold, lucid indifference reigned in his soul.",a cold lucid indifference reigned in his soul,a cold lucid indifference reigned in his soul,0.0,0.0,0.0,3.865994453430176,1.2357325553894043,0.784656069300651,0.5816234946250916
1089-134691-0019,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0019.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134691-0019_inference.wav,A VOICE FROM BEYOND THE WORLD WAS CALLING, A voice from beyond the world was calling., A voice from beyond the world was calling.,a voice from beyond the world was calling,a voice from beyond the world was calling,0.0,0.0,0.0,3.9114086627960205,1.4175201654434204,0.7850179330071666,0.604595422744751
1089-134691-0008,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0008.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134691-0008_inference.wav,THE UNCOUTH FACES PASSED HIM TWO BY TWO STAINED YELLOW OR RED OR LIVID BY THE SEA AND AS HE STROVE TO LOOK AT THEM WITH EASE AND INDIFFERENCE A FAINT STAIN OF PERSONAL SHAME AND COMMISERATION ROSE TO HIS OWN FACE, the uncouth faces passed him two by two stained yellow or red or livid by the sea and as he strove to look at them with ease and indifference a faint stain of personal shame and commiseration rose to his own face, the uncouth faces passed him two by two stained yellow or red or livid by the sea and as he strove to look at them with ease and indifference a faint stain of personal shame and commiseration rose to his own face,the uncouth faces passed him two by two stained yellow or red or livid by the sea and as he strove to look at them with ease and indifference a faint stain of personal shame and commiseration rose to his own face,the uncouth faces passed him two by two stained yellow or red or livid by the sea and as he strove to look at them with ease and indifference a faint stain of personal shame and commiseration rose to his own face,0.0,0.0,0.0,3.041627883911133,1.244519829750061,0.7649714272782179,0.6996376514434814
1089-134686-0034,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0034.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134686-0034_inference.wav,THE RECTOR PAUSED AND THEN SHAKING HIS CLASPED HANDS BEFORE HIM WENT ON," The rector paused and then, shaking his clasped hands before him, went on."," The rector paused and then, shaking his clasped hands before him, went on.",the rector paused and then shaking his clasped hands before him went on,the rector paused and then shaking his clasped hands before him went on,0.0,0.0,0.0,3.769258975982666,1.3334858417510986,0.8401208865000972,0.7132606506347656
1089-134691-0006,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134691/1089-134691-0006.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134691-0006_inference.wav,THE PRIDE OF THAT DIM IMAGE BROUGHT BACK TO HIS MIND THE DIGNITY OF THE OFFICE HE HAD REFUSED, The pride of that dim image brought back to his mind the dignity of the office he had refused., The pride of that dim image brought back to his mind the dignity of the office he had refused.,the pride of that dim image brought back to his mind the dignity of the office he had refused,the pride of that dim image brought back to his mind the dignity of the office he had refused,0.0,0.0,0.0,3.8385186195373535,1.3467857837677002,0.8604661511853176,0.6523571610450745
1089-134686-0021,/mnt/Internal/jieshiang/Noise_Result/librispeech/LibriSpeech/test-clean/1089/134686/1089-134686-0021.flac,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/50HZ/librispeech/noise/1089-134686-0021_inference.wav,IF A LAYMAN IN GIVING BAPTISM POUR THE WATER BEFORE SAYING THE WORDS IS THE CHILD BAPTIZED," If a layman, in giving baptism, pour the water before saying the words, is the child baptized?"," If a layman, in giving baptism, pour the water before saying the word, is the child baptized.",if a layman in giving baptism pour the water before saying the words is the child baptized,if a layman in giving baptism pour the water before saying the word is the child baptized,0.0,0.058823529411764705,0.058823529411764705,3.094334840774536,1.3376853466033936,0.7113458777166806,0.5364519357681274
