file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity,original_cer,inference_cer,dcer
common_voice_zh-TW_17382475,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17382475_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17382475_inference_merged.wav,我总想著前面也许会有更好的,我总想着前面也许会有更好的,我總想著前面也許會有更好的,我总想着前面也许会有更好的,我总想著前面也许会有更好的,2.376049518585205,1.0943398475646973,0.6354051624281596,0.4751671552658081,0.07692307692307693,0.0,-0.07692307692307693
common_voice_zh-TW_17382798,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17382798_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17382798_inference_merged.wav,听到这消息,听到这消息,聽告這消息,听到这消息,听告这消息,2.9584572315216064,1.324751615524292,0.7089133048299925,0.226879745721817,0.0,0.2,0.2
common_voice_zh-TW_17382870,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17382870_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17382870_inference_merged.wav,证明文件应经审查并妥善保存,證明文件應精神查並妥善保存,鑑明文獻英星聖叉金庫三包臣,证明文件应精神查并妥善保存,鉴明文献英星圣叉金库三包臣,2.595568895339966,1.1375255584716797,0.7490320795893188,0.5898087024688721,0.15384615384615385,0.8461538461538461,0.6923076923076923
common_voice_zh-TW_17382928,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17382928_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17382928_inference_merged.wav,她开始想搬回乡下住,他開始想搬回鄉下住,他开始想办回乡下住,他开始想搬回乡下住,他开始想办回乡下住,2.282470941543579,1.2007535696029663,0.7586909133080003,0.4762757122516632,0.1111111111111111,0.2222222222222222,0.1111111111111111
common_voice_zh-TW_17383201,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17383201_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17383201_inference_merged.wav,经过接近一年的治疗,经过接近一年的治疗,經過最近一年的治療,经过接近一年的治疗,经过最近一年的治疗,2.507941007614136,1.2201788425445557,0.743642755066494,0.4321877956390381,0.0,0.1111111111111111,0.1111111111111111
common_voice_zh-TW_17388304,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17388304_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17388304_inference_merged.wav,你本来就是他的猎物,你本來就是他的獵物,你本來就是他的獵物,你本来就是他的猎物,你本来就是他的猎物,1.9750468730926516,1.1091493368148804,0.6747041061800598,0.5461714267730713,0.0,0.0,0.0
common_voice_zh-TW_17388528,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17388528_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17388528_inference_merged.wav,来回一千两百日币,來回一千兩百日幣,來回一千兩百日幣,来回一千两百日币,来回一千两百日币,2.0293703079223637,1.0811532735824585,0.7381663170108633,0.4136572182178497,0.0,0.0,0.0
common_voice_zh-TW_17388792,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17388792_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17388792_inference_merged.wav,一路上他不再出声,一路上他不再出生,伊露莎她不再出生,一路上他不再出生,伊露莎她不再出生,2.5142321586608887,1.2080514430999756,0.5575911625381704,0.4890565872192383,0.125,0.625,0.5
common_voice_zh-TW_17389889,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17389889_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17389889_inference_merged.wav,咖啡好喝，点心也很好吃,"咖啡好喝,點心也很好吃",咖啡好喝點水冰淇淋,"咖啡好喝,点心也很好吃",咖啡好喝点水冰淇淋,1.552184820175171,1.1072674989700315,0.6682612356042066,0.346378743648529,0.09090909090909091,0.5454545454545454,0.4545454545454545
common_voice_zh-TW_17389904,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17389904_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec-S/50HZ/65K/commonvoice/0.5s/merged/common_voice_zh-TW_17389904_inference_merged.wav,四个小孩外出买东西,四个小孩外出买东西,4D 上海外出版中心,四个小孩外出买东西,4d上海外出版中心,1.8903902769088743,1.0691759586334229,0.6491747815921675,0.456727385520935,0.0,0.7777777777777778,0.7777777777777778
