file_name,file_path,duration,transcription,speaker_id,asr_result,cer,MOS_Quality,MOS_Naturalness,TER
447_1707101455_19712_46.6_50.18002,./audio/447_1707101455_19712_46.6_50.18002.wav,3.580019999999997,中華書局香港有限公司出版,447,中華書局香港有限公司出版,0.0,2.8604750633239746,2.050142526626587,0.0
447_1707101455_19712_73.83999_78.06002,./audio/447_1707101455_19712_73.83999_78.06002.wav,4.220029999999994,文件佢已經係兩朝元老喇,447,文件?他已經是兩朝元老了,0.36363636363636365,4.413754940032959,3.9250097274780273,0.18181818181818182
447_1707101455_19712_97.22_100.7,./audio/447_1707101455_19712_97.22_100.7.wav,3.480000000000004,新官上任會向舊人認錯咩,447,"新官上任,会向旧人认错吗?",0.6363636363636364,4.3042192459106445,3.924437999725342,0.45454545454545453
447_1707101455_19712_101.42_103.86,./audio/447_1707101455_19712_101.42_103.86.wav,2.4399999999999977,老總都係夠幽默嘅,447,老总还是够幽默的,0.625,4.061878681182861,3.940056085586548,0.375
447_1707101455_19712_126.84_131.6,./audio/447_1707101455_19712_126.84_131.6.wav,4.759999999999991,的確係按捺不住指責副總瞞上欺下,447,的確是按耐不住指責副總門上稀下,0.26666666666666666,4.474611282348633,3.7687246799468994,0.13333333333333333
447_1707101455_19712_140.08_142.19,./audio/447_1707101455_19712_140.08_142.19.wav,2.109999999999985,微笑一下就話,447,微笑一下就说,0.16666666666666666,4.514392852783203,3.9944427013397217,0.16666666666666666
447_1707101455_19712_143.24_146.52,./audio/447_1707101455_19712_143.24_146.52.wav,3.280000000000001,咁我會將你嘅意見記低㗎喇,447,那我會把你的意見記下來,0.5,2.6781294345855713,3.375264883041382,0.4166666666666667
447_1707101455_19712_157.82_160.52,./audio/447_1707101455_19712_157.82_160.52.wav,2.700000000000017,我哋只可以袖手旁觀,447,我们只可以袖手旁观,0.2222222222222222,3.916069746017456,3.804291248321533,0.3333333333333333
447_1707101455_19712_161.2_164.63,./audio/447_1707101455_19712_161.2_164.63.wav,3.430000000000007,至於佢嘅部門人人自危,447,至於他的部門人人自危,0.2,4.381195068359375,3.9251303672790527,0.2
447_1707101455_19712_165.5_170.14,./audio/447_1707101455_19712_165.5_170.14.wav,4.639999999999986,最後佢遞上去要裁減嘅名單只有一個,447,最後他遞上去要裁減的名單只有一個,0.125,4.19858980178833,3.6859257221221924,0.125
447_1707101455_19712_173.3_176.72,./audio/447_1707101455_19712_173.3_176.72.wav,3.4199999999999875,佢忽然停落嚟遲疑咗一陣,447,他忽然停下來 遲疑了一會兒,0.6363636363636364,4.548808574676514,3.7187838554382324,0.36363636363636365
447_1707101455_19712_179.7_182.51,./audio/447_1707101455_19712_179.7_182.51.wav,2.8100000000000023,最後仲係繼續咁撕落去,447,最后继续撕下去,0.7,4.50148868560791,3.7843501567840576,0.5
447_1707101455_19712_183.58_188.47,./audio/447_1707101455_19712_183.58_188.47.wav,4.889999999999986,佢突然走去我嘅檯前將幾張照片放低,447,他突然走到我的桌子前把幾張照片放下,0.4375,4.431193828582764,3.51947021484375,0.3125
447_1707101455_19712_190.62_193.14,./audio/447_1707101455_19712_190.62_193.14.wav,2.519999999999982,當時你仲係個毛頭啊,447,當時你還是個無頭,0.4444444444444444,4.449031829833984,3.8671350479125977,0.3333333333333333
447_1707101455_19712_219.28_220.74,./audio/447_1707101455_19712_219.28_220.74.wav,1.460000000000008,清晨醒來,447,清晨醒來,0.0,4.148588180541992,3.9876208305358887,0.0
447_1707101455_19712_229.14_231.14,./audio/447_1707101455_19712_229.14_231.14.wav,2.0,於是繼續去瞓,447,於是繼續去睡,0.16666666666666666,4.205228328704834,4.087794303894043,0.16666666666666666
447_1707101455_19712_241.44_243.22,./audio/447_1707101455_19712_241.44_243.22.wav,1.7800000000000011,今日唔使返工啊,447,今天不用上班嗎?,1.0,4.5193963050842285,3.6986117362976074,0.5714285714285714
447_1707101455_19712_248.24_251.22,./audio/447_1707101455_19712_248.24_251.22.wav,2.9799999999999898,係啊休息一下真係好,447,"是啊,休息一下,真的好",0.4444444444444444,4.720123291015625,4.23331356048584,0.1111111111111111
447_1707101455_19712_259.68_262.14,./audio/447_1707101455_19712_259.68_262.14.wav,2.4599999999999795,緩慢咁攪拌咖啡,447,緩慢地攪拌咖啡,0.14285714285714285,3.972776174545288,3.503368854522705,0.14285714285714285
447_1707101455_19712_262.98_266.28,./audio/447_1707101455_19712_262.98_266.28.wav,3.2999999999999545,而且佢開始觀察其他食客,447,而且他开始观察其他食客,0.2727272727272727,3.9638237953186035,3.9013209342956543,0.18181818181818182
447_1707101455_19712_267.24_270.24,./audio/447_1707101455_19712_267.24_270.24.wav,3.0,呢一個時候人客稀疏,447,"這個時候,人客稀疏,",0.4444444444444444,4.43470573425293,4.052044868469238,0.2222222222222222
447_1707101455_19712_284.84_287.24,./audio/447_1707101455_19712_284.84_287.24.wav,2.400000000000034,笑蒼生太繁忙,447,小蒼生太繁忙,0.16666666666666666,4.573816299438477,4.067400932312012,0.16666666666666666
447_1707101455_19712_296.8_298.56,./audio/447_1707101455_19712_296.8_298.56.wav,1.759999999999991,今日唔使返工,447,今天不用上班,0.8333333333333334,4.358935356140137,3.568882942199707,0.6666666666666666
447_1707101455_19712_310.46_311.91,./audio/447_1707101455_19712_310.46_311.91.wav,1.4500000000000457,穿著整齊,447,穿着整齐,0.5,3.441619634628296,3.845078706741333,0.25
447_1707101455_19712_320.62_322.73,./audio/447_1707101455_19712_320.62_322.73.wav,2.1100000000000136,佢嘅心情好愉快,447,她的心情很愉快,0.42857142857142855,4.1880083084106445,3.850918769836426,0.2857142857142857
447_1707101455_19712_329.16_330.72,./audio/447_1707101455_19712_329.16_330.72.wav,1.5600000000000025,哀矜勿喜,447,哀敬勿起,0.5,3.866029977798462,3.394965887069702,0.25
447_1707101455_19712_338.9_341.0,./audio/447_1707101455_19712_338.9_341.0.wav,2.1000000000000227,遇到另外一位管理員,447,遇到另一位管理员,0.2222222222222222,3.8495991230010986,3.4424421787261963,0.2222222222222222
447_1707101455_19712_343.72_345.69,./audio/447_1707101455_19712_343.72_345.69.wav,1.9699999999999704,佢點頭不耐煩,447,他點頭不耐煩,0.16666666666666666,4.178767681121826,3.6723225116729736,0.16666666666666666
447_1707101455_19712_350.42_353.68,./audio/447_1707101455_19712_350.42_353.68.wav,3.259999999999991,喺快餐店佢一直坐到中午,447,"在快餐店,他一直坐到中午",0.2727272727272727,4.269828796386719,3.785923719406128,0.18181818181818182
447_1707101455_19712_372.63_376.06,./audio/447_1707101455_19712_372.63_376.06.wav,3.430000000000007,呢棟大廈住客做啲乜嘢工作,447,"這棟大廈,住客做什麼工作?",0.5,4.336086273193359,3.929819107055664,0.25
447_1707101455_19712_376.54_379.18,./audio/447_1707101455_19712_376.54_379.18.wav,2.6399999999999864,幾位管理員都好清楚,447,几位管理员都很清楚,0.3333333333333333,4.093497276306152,3.814887523651123,0.2222222222222222
447_1707101455_19712_384.12_386.02,./audio/447_1707101455_19712_384.12_386.02.wav,1.8999999999999773,大概只有佢,447,大概只有他,0.2,4.588284492492676,3.9723336696624756,0.2
447_1707101455_19712_395.08_398.08,./audio/447_1707101455_19712_395.08_398.08.wav,3.0,睇佢外表斯文戴眼鏡,447,看他外表斯文戴眼鏡,0.2222222222222222,4.535205364227295,3.6203532218933105,0.2222222222222222
447_1707101455_19712_403.3_406.2,./audio/447_1707101455_19712_403.3_406.2.wav,2.8999999999999773,曾經問佢係唔係任職銀行,447,曾經問他是否任職銀行,0.36363636363636365,4.117161750793457,3.6323788166046143,0.2727272727272727
447_1707101455_19712_411.48_412.96,./audio/447_1707101455_19712_411.48_412.96.wav,1.4799999999999611,好辛苦㗎,447,很辛苦的,0.5,4.368439197540283,3.935795783996582,0.25
447_1707101455_19712_413.28_415.2,./audio/447_1707101455_19712_413.28_415.2.wav,1.920000000000016,但係又唔保險喎,447,但又不保險,0.42857142857142855,4.378664016723633,3.6635470390319824,0.42857142857142855
447_1707101455_19712_445.42_447.68,./audio/447_1707101455_19712_445.42_447.68.wav,2.259999999999991,彷彿泛起淚光,447,彷彿泛起雷光,0.16666666666666666,4.161106109619141,3.138882637023926,0.16666666666666666
447_1707101455_19712_457.02_459.82,./audio/447_1707101455_19712_457.02_459.82.wav,2.800000000000012,佢同佢顯然係兩兄弟,447,他和她顯然是兩兄弟,0.4444444444444444,3.5487453937530518,3.4981508255004883,0.2222222222222222
447_1707101455_19712_460.18_462.42,./audio/447_1707101455_19712_460.18_462.42.wav,2.240000000000009,因為個樣好相似,447,因為樣子很相似,0.42857142857142855,4.559076309204102,3.9587435722351074,0.14285714285714285
447_1707101455_19712_466.46_469.88,./audio/447_1707101455_19712_466.46_469.88.wav,3.420000000000016,花格襯衫短褲涼鞋,447,花格襯衫短褲涼鞋,0.0,4.044216156005859,3.7268168926239014,0.0
447_1707101455_19712_476.36_480.34,./audio/447_1707101455_19712_476.36_480.34.wav,3.979999999999961,走起路嚟一前一後好似步操咁,447,"走起路來,一前一後好像步操一樣",0.38461538461538464,4.307497024536133,3.8814637660980225,0.23076923076923078
447_1707101455_19712_484.4_487.96,./audio/447_1707101455_19712_484.4_487.96.wav,3.5600000000000023,但係留咗短鬚相當健碩,447,但是留了短鬍子相當見成,0.6,4.28000545501709,3.6618032455444336,0.5
447_1707101455_19712_493.72_496.14,./audio/447_1707101455_19712_493.72_496.14.wav,2.419999999999959,令佢睇嚟有啲寒背,447,令他看來有點寒背,0.5,4.548435211181641,3.5434200763702393,0.375
447_1707101455_19712_497.0_498.66,./audio/447_1707101455_19712_497.0_498.66.wav,1.660000000000025,但係冇鬍鬚,447,但沒有鬍鬚,0.4,4.156006813049316,3.680537223815918,0.0
447_1707101455_19712_499.83991_502.15987,./audio/447_1707101455_19712_499.83991_502.15987.wav,2.3199600000000373,佢哋走路走得好快,447,他们走路走得很快,0.375,3.7408483028411865,3.780796527862549,0.25
447_1707101455_19712_511.33076_513.21082,./audio/447_1707101455_19712_511.33076_513.21082.wav,1.8800600000000145,哥哥就撞到佢喇,447,哥哥就撞到他了,0.2857142857142857,4.565760135650635,3.62663197517395,0.2857142857142857
