file_name,original_path,inference_path,ground_truth,original_transcript_raw,inference_transcript_raw,original_transcript,inference_transcript,utmos,pesq,stoi,speaker_similarity,original_cer,inference_cer,dcer
common_voice_zh-TW_17382475,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382475_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382475_inference_merged.wav,我总想著前面也许会有更好的,我总想着前面也许会有更好的,我造像的天命也许会有更好的,我总想着前面也许会有更好的,我造像的天命也许会有更好的,3.169504165649414,1.1191469430923462,0.6298582650310492,0.2649062275886535,0.07692307692307693,0.38461538461538464,0.3076923076923077
common_voice_zh-TW_17382798,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382798_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382798_inference_merged.wav,听到这消息,听到这消息,被聽到這消息,听到这消息,被听到这消息,3.4385461807250977,1.1600514650344849,0.7467014436767753,0.1894533932209015,0.0,0.2,0.2
common_voice_zh-TW_17382870,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382870_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382870_inference_merged.wav,证明文件应经审查并妥善保存,證明文件應經審查並妥善保存,真名文件一,证明文件应经审查并妥善保存,真名文件一,3.170644044876098,1.1855695247650146,0.7224700424029676,0.3860817551612854,0.0,0.8461538461538461,0.8461538461538461
common_voice_zh-TW_17382928,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382928_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17382928_inference_merged.wav,她开始想搬回乡下住,他開始想搬回鄉下住,他开始上班为姓夏祖,他开始想搬回乡下住,他开始上班为姓夏祖,3.5830516815185547,1.2358849048614502,0.7136007776756121,0.2207009047269821,0.1111111111111111,0.7777777777777778,0.6666666666666667
common_voice_zh-TW_17383201,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17383201_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17383201_inference_merged.wav,经过接近一年的治疗,经过接近一年的治疗,經過接近一年的治療,经过接近一年的治疗,经过接近一年的治疗,3.501455307006836,1.2342002391815186,0.7241907855580014,0.4263895153999328,0.0,0.0,0.0
common_voice_zh-TW_17388304,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388304_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388304_inference_merged.wav,你本来就是他的猎物,你本來就是他的獵物,你本来就是他的老友,你本来就是他的猎物,你本来就是他的老友,2.96734881401062,1.0418399572372437,0.5613614496846775,0.1654540747404098,0.0,0.2222222222222222,0.2222222222222222
common_voice_zh-TW_17388528,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388528_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388528_inference_merged.wav,来回一千两百日币,來回一千兩百日幣,來回一千兩百日幣,来回一千两百日币,来回一千两百日币,3.9276373386383057,1.052544355392456,0.6651068577852014,0.2968702018260956,0.0,0.0,0.0
common_voice_zh-TW_17388792,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388792_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17388792_inference_merged.wav,一路上他不再出声,一路上他不再出生,一路顺,一路上他不再出生,一路顺,3.4949429035186768,1.159581184387207,0.5803807733632153,0.3865299820899963,0.125,0.75,0.625
common_voice_zh-TW_17389889,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17389889_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17389889_inference_merged.wav,咖啡好喝，点心也很好吃,"咖啡好喝,點心也很好吃","咖啡好喝,地心也不好吃","咖啡好喝,点心也很好吃","咖啡好喝,地心也不好吃",3.361495018005371,1.07362699508667,0.6340752087558557,0.1560126990079879,0.09090909090909091,0.2727272727272727,0.1818181818181818
common_voice_zh-TW_17389904,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17389904_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17389904_inference_merged.wav,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,四个小孩外出买东西,3.956911325454712,1.0697205066680908,0.6919031933646278,0.379273384809494,0.0,0.0,0.0
common_voice_zh-TW_17397697,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17397697_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17397697_inference_merged.wav,我开始无法相信自己,我開始無法相信自己,我開始把小英字,我开始无法相信自己,我开始把小英字,2.791276454925537,1.45281183719635,0.6856522486491777,0.3845366537570953,0.0,0.6666666666666666,0.6666666666666666
common_voice_zh-TW_17397784,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17397784_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17397784_inference_merged.wav,苹果甜又便宜,苹果甜又便宜,平口的,苹果甜又便宜,平口的,1.759106993675232,1.1224883794784546,0.5046924427012083,0.2830735445022583,0.0,1.0,1.0
common_voice_zh-TW_17397840,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17397840_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17397840_inference_merged.wav,到了山顶超冷,到了山頂超嫩,道德贩地才会,到了山顶超嫩,道德贩地才会,3.207043170928955,1.290014624595642,0.6392041208269047,0.1230307221412658,0.16666666666666666,1.0,0.8333333333333334
common_voice_zh-TW_17405054,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17405054_original_merged.wav,/mnt/Internal/jieshiang/Inference_Result/FocalCodec/12.5HZ/commonvoice/2.0s/merged/common_voice_zh-TW_17405054_inference_merged.wav,你曾说过害怕回到当初,李晨说过害怕回到当初,你先的說破黑帕會大盤,李晨说过害怕回到当初,你先的说破黑帕会大盘,3.0084211826324463,1.190408706665039,0.7092157936623241,0.4241783916950226,0.2,0.9,0.7
